Plot Title: 20297239								
#	"Date Time, GMT-08:00"	"Temp, °F (LGR S/N: 20297239, SEN S/N: 20297239)"	"Sensor Depth, feet (LGR S/N: 20297239)"				date	Daily Average
564	6/29/2018 20:00	47.446	1.119					
565	6/29/2018 21:00	47.982	1.121					
566	6/29/2018 22:00	48.339	1.132					
567	6/29/2018 23:00	48.695	1.116					
568	6/30/2018 0:00	49.05	1.106					
569	6/30/2018 1:00	49.228	1.151					
570	6/30/2018 2:00	49.404	1.158					
571	6/30/2018 3:00	49.228	1.192					
572	6/30/2018 4:00	48.695	1.203					
573	6/30/2018 5:00	48.16	1.24					
574	6/30/2018 6:00	47.624	1.274					
575	6/30/2018 7:00	47.088	1.278					
576	6/30/2018 8:00	46.548	1.246					
577	6/30/2018 9:00	46.188	1.278					
578	6/30/2018 10:00	45.828	1.241					
579	6/30/2018 11:00	45.828	1.25					
580	6/30/2018 12:00	46.008	1.204					
581	6/30/2018 13:00	46.008	1.186					
582	6/30/2018 14:00	46.008	1.165					
583	6/30/2018 15:00	46.369	1.149					
584	6/30/2018 16:00	47.088	1.103					
585	6/30/2018 17:00	47.982	1.115					
586	6/30/2018 18:00	48.16	1.137					
587	6/30/2018 19:00	48.339	1.115					
588	6/30/2018 20:00	48.517	1.115					
589	6/30/2018 21:00	48.695	1.084					
590	6/30/2018 22:00	48.871	1.107					
591	6/30/2018 23:00	48.871	1.071					
592	7/1/2018 0:00	48.871	1.102					
593	7/1/2018 1:00	48.517	1.163					
594	7/1/2018 2:00	47.982	1.145					
595	7/1/2018 3:00	47.624	1.189					
596	7/1/2018 4:00	47.088	1.154					
597	7/1/2018 5:00	46.548	1.176					
598	7/1/2018 6:00	45.828	1.186					
599	7/1/2018 7:00	45.286	1.152					
600	7/1/2018 8:00	44.922	1.165					
601	7/1/2018 9:00	44.56	1.166					
602	7/1/2018 10:00	44.742	1.148					
603	7/1/2018 11:00	44.922	1.168					
604	7/1/2018 12:00	45.104	1.118					
605	7/1/2018 13:00	45.828	1.119					
606	7/1/2018 14:00	46.728	1.14					
607	7/1/2018 15:00	47.266	1.14					
608	7/1/2018 16:00	47.982	1.122					
609	7/1/2018 17:00	48.695	1.116					
610	7/1/2018 18:00	49.582	1.089					
611	7/1/2018 19:00	50.113	1.067					
612	7/1/2018 20:00	50.466	1.05					
613	7/1/2018 21:00	50.819	1.06					
614	7/1/2018 22:00	51.172	1.088					
615	7/1/2018 23:00	51.699	1.1					
616	7/2/2018 0:00	51.874	1.137					
617	7/2/2018 1:00	52.05	1.146					
618	7/2/2018 2:00	52.225	1.172					
619	7/2/2018 3:00	52.05	1.231					
620	7/2/2018 4:00	51.346	1.222					
621	7/2/2018 5:00	50.29	1.291					
622	7/2/2018 6:00	49.228	1.341					
623	7/2/2018 7:00	48.339	1.388					
624	7/2/2018 8:00	47.446	1.39					
625	7/2/2018 9:00	47.088	1.379					
626	7/2/2018 10:00	46.548	1.386					
627	7/2/2018 11:00	46.728	1.388					
628	7/2/2018 12:00	47.088	1.368					
629	7/2/2018 13:00	47.624	1.368					
630	7/2/2018 14:00	48.16	1.369					
631	7/2/2018 15:00	48.695	1.353					
632	7/2/2018 16:00	49.582	1.359					
633	7/2/2018 17:00	50.29	1.348					
634	7/2/2018 18:00	50.995	1.282					
635	7/2/2018 19:00	51.699	1.33					
636	7/2/2018 20:00	52.225	1.329					
637	7/2/2018 21:00	52.75	1.334					
638	7/2/2018 22:00	53.274	1.337					
639	7/2/2018 23:00	53.798	1.38					
640	7/3/2018 0:00	54.147	1.44					
641	7/3/2018 1:00	54.322	1.46					
642	7/3/2018 2:00	53.973	1.483					
643	7/3/2018 3:00	53.449	1.543					
644	7/3/2018 4:00	52.576	1.574					
645	7/3/2018 5:00	51.346	1.594					
646	7/3/2018 6:00	49.937	1.575					
647	7/3/2018 7:00	48.695	1.633					
648	7/3/2018 8:00	47.624	1.661					
649	7/3/2018 9:00	46.908	1.631					
650	7/3/2018 10:00	46.369	1.603					
651	7/3/2018 11:00	46.188	1.605					
652	7/3/2018 12:00	46.369	1.597					
653	7/3/2018 13:00	46.908	1.539					
654	7/3/2018 14:00	47.446	1.561					
655	7/3/2018 15:00	48.16	1.561					
656	7/3/2018 16:00	49.05	1.555					
657	7/3/2018 17:00	49.937	1.526					
658	7/3/2018 18:00	50.643	1.543					
659	7/3/2018 19:00	51.346	1.494					
660	7/3/2018 20:00	52.05	1.469					
661	7/3/2018 21:00	52.75	1.534					
662	7/3/2018 22:00	53.274	1.489					
663	7/3/2018 23:00	53.798	1.524					
664	7/4/2018 0:00	54.147	1.556					
665	7/4/2018 1:00	54.147	1.627					
666	7/4/2018 2:00	53.798	1.672					
667	7/4/2018 3:00	53.1	1.692					
668	7/4/2018 4:00	52.05	1.737					
669	7/4/2018 5:00	50.643	1.785					
670	7/4/2018 6:00	49.228	1.782					
671	7/4/2018 7:00	48.16	1.815					
672	7/4/2018 8:00	47.088	1.866					
673	7/4/2018 9:00	46.188	1.799					
674	7/4/2018 10:00	45.828	1.787					
675	7/4/2018 11:00	45.828	1.805					
676	7/4/2018 12:00	45.828	1.792					
677	7/4/2018 13:00	46.369	1.763					
678	7/4/2018 14:00	46.728	1.717					
679	7/4/2018 15:00	47.266	1.694					
680	7/4/2018 16:00	47.982	1.672					
681	7/4/2018 17:00	48.871	1.68					
682	7/4/2018 18:00	49.582	1.668					
683	7/4/2018 19:00	50.113	1.643					
684	7/4/2018 20:00	50.819	1.683					
685	7/4/2018 21:00	51.346	1.662					
686	7/4/2018 22:00	51.874	1.683					
687	7/4/2018 23:00	52.225	1.708					
688	7/5/2018 0:00	52.401	1.718					
689	7/5/2018 1:00	52.225	1.748					
690	7/5/2018 2:00	51.699	1.813					
691	7/5/2018 3:00	50.995	1.828					
692	7/5/2018 4:00	50.29	1.837					
693	7/5/2018 5:00	49.228	1.898					
694	7/5/2018 6:00	48.339	1.914					
695	7/5/2018 7:00	47.266	1.864					
696	7/5/2018 8:00	46.548	1.922					
697	7/5/2018 9:00	46.008	1.847					
698	7/5/2018 10:00	45.828	1.844					
699	7/5/2018 11:00	46.008	1.828					
700	7/5/2018 12:00	46.188	1.863					
701	7/5/2018 13:00	46.728	1.834					
702	7/5/2018 14:00	47.446	1.779					
703	7/5/2018 15:00	48.16	1.747					
704	7/5/2018 16:00	48.871	1.741					
705	7/5/2018 17:00	49.759	1.729					
706	7/5/2018 18:00	50.466	1.719					
707	7/5/2018 19:00	51.346	1.733					
708	7/5/2018 20:00	52.225	1.707					
709	7/5/2018 21:00	52.925	1.724					
710	7/5/2018 22:00	53.449	1.747					
711	7/5/2018 23:00	53.623	1.781					
712	7/6/2018 0:00	53.449	1.75					
713	7/6/2018 1:00	52.75	1.837					
714	7/6/2018 2:00	51.874	1.866					
715	7/6/2018 3:00	50.995	1.868					
716	7/6/2018 4:00	49.582	1.906					
717	7/6/2018 5:00	48.16	1.915					
718	7/6/2018 6:00	47.088	1.94					
719	7/6/2018 7:00	46.188	1.943					
720	7/6/2018 8:00	45.648	1.957					
721	7/6/2018 9:00	45.286	1.893					
722	7/6/2018 10:00	45.104	1.873					
723	7/6/2018 11:00	45.286	1.91					
724	7/6/2018 12:00	45.648	1.866					
725	7/6/2018 13:00	46.188	1.843					
726	7/6/2018 14:00	46.728	1.808					
727	7/6/2018 15:00	47.446	1.79					
728	7/6/2018 16:00	48.339	1.751					
729	7/6/2018 17:00	49.05	1.762					
730	7/6/2018 18:00	49.937	1.723					
731	7/6/2018 19:00	50.819	1.707					
732	7/6/2018 20:00	51.523	1.688					
733	7/6/2018 21:00	51.874	1.758					
734	7/6/2018 22:00	52.401	1.751					
735	7/6/2018 23:00	52.576	1.746					
736	7/7/2018 0:00	52.401	1.792					
737	7/7/2018 1:00	52.05	1.835					
738	7/7/2018 2:00	51.699	1.89					
739	7/7/2018 3:00	50.995	1.957					
740	7/7/2018 4:00	49.937	1.956					
741	7/7/2018 5:00	48.871	1.979					
742	7/7/2018 6:00	47.802	1.991					
743	7/7/2018 7:00	46.728	2.002					
744	7/7/2018 8:00	46.008	1.985					
745	7/7/2018 9:00	45.828	1.994					
746	7/7/2018 10:00	45.648	1.964					
747	7/7/2018 11:00	46.008	1.926					
748	7/7/2018 12:00	46.369	1.921					
749	7/7/2018 13:00	46.728	1.862					
750	7/7/2018 14:00	47.266	1.852					
751	7/7/2018 15:00	47.982	1.833					
752	7/7/2018 16:00	48.695	1.818					
753	7/7/2018 17:00	49.228	1.767					
754	7/7/2018 18:00	49.582	1.76					
755	7/7/2018 19:00	50.643	1.797					
756	7/7/2018 20:00	51.346	1.746					
757	7/7/2018 21:00	51.874	1.775					
758	7/7/2018 22:00	52.576	1.815					
759	7/7/2018 23:00	53.1	1.858					
760	7/8/2018 0:00	53.449	1.913					
761	7/8/2018 1:00	53.274	1.916					
762	7/8/2018 2:00	52.75	1.973					
763	7/8/2018 3:00	51.874	1.988					
764	7/8/2018 4:00	50.819	2.011					
765	7/8/2018 5:00	49.759	2.034					
766	7/8/2018 6:00	48.871	2.017					
767	7/8/2018 7:00	47.982	2.039					
768	7/8/2018 8:00	47.446	1.998					
769	7/8/2018 9:00	46.908	1.98					
770	7/8/2018 10:00	46.728	2.007					
771	7/8/2018 11:00	46.548	1.959					
772	7/8/2018 12:00	46.548	1.992					
773	7/8/2018 13:00	46.548	1.94					
774	7/8/2018 14:00	46.548	1.92					
775	7/8/2018 15:00	46.548	1.931					
776	7/8/2018 16:00	46.548	1.91					
777	7/8/2018 17:00	46.728	1.882					
778	7/8/2018 18:00	46.728	1.891					
779	7/8/2018 19:00	46.728	1.867					
780	7/8/2018 20:00	46.728	1.884					
781	7/8/2018 21:00	46.548	1.913					
782	7/8/2018 22:00	46.548	1.905					
783	7/8/2018 23:00	46.369	1.932					
784	7/9/2018 0:00	46.369	1.962					
785	7/9/2018 1:00	46.188	2.032					
786	7/9/2018 2:00	46.008	2.09					
787	7/9/2018 3:00	45.648	2.103					
788	7/9/2018 4:00	45.286	2.173					
789	7/9/2018 5:00	45.104	2.192					
790	7/9/2018 6:00	44.742	2.189					
791	7/9/2018 7:00	44.56	2.24					
792	7/9/2018 8:00	44.379	2.226					
793	7/9/2018 9:00	44.195	2.246					
794	7/9/2018 10:00	44.195	2.225					
795	7/9/2018 11:00	44.195	2.238					
796	7/9/2018 12:00	44.195	2.254					
797	7/9/2018 13:00	44.195	2.191					
798	7/9/2018 14:00	44.379	2.234					
799	7/9/2018 15:00	44.56	2.192					
800	7/9/2018 16:00	44.742	2.218					
801	7/9/2018 17:00	44.742	2.121					
802	7/9/2018 18:00	44.922	2.134					
803	7/9/2018 19:00	44.922	2.111					
804	7/9/2018 20:00	45.104	2.098					
805	7/9/2018 21:00	45.286	2.067					
806	7/9/2018 22:00	45.466	2.075					
807	7/9/2018 23:00	45.466	2.079					
808	7/10/2018 0:00	45.286	2.058					
809	7/10/2018 1:00	44.922	2.065					
810	7/10/2018 2:00	44.742	2.071					
811	7/10/2018 3:00	44.56	2.095					
812	7/10/2018 4:00	44.195	2.06					
813	7/10/2018 5:00	43.831	2.081					
814	7/10/2018 6:00	43.648	2.036					
815	7/10/2018 7:00	43.282	2.058					
816	7/10/2018 8:00	43.099	2.046					
817	7/10/2018 9:00	42.915	2.062					
818	7/10/2018 10:00	42.732	2.037					
819	7/10/2018 11:00	42.732	2.023					
820	7/10/2018 12:00	42.732	2.033					
821	7/10/2018 13:00	42.732	1.981					
822	7/10/2018 14:00	42.915	1.972					
823	7/10/2018 15:00	43.099	1.962					
824	7/10/2018 16:00	43.099	1.936					
825	7/10/2018 17:00	43.282	1.923					
826	7/10/2018 18:00	43.466	1.877					
827	7/10/2018 19:00	43.831	1.879					
828	7/10/2018 20:00	44.013	1.793					
829	7/10/2018 21:00	44.195	1.793					
830	7/10/2018 22:00	44.379	1.807					
831	7/10/2018 23:00	44.379	1.786					
832	7/11/2018 0:00	44.56	1.764					
833	7/11/2018 1:00	44.56	1.769					
834	7/11/2018 2:00	44.56	1.77					
835	7/11/2018 3:00	44.379	1.729					
836	7/11/2018 4:00	44.195	1.718					
837	7/11/2018 5:00	44.013	1.72					
838	7/11/2018 6:00	43.831	1.723					
839	7/11/2018 7:00	43.648	1.697					
840	7/11/2018 8:00	43.466	1.672					
841	7/11/2018 9:00	43.282	1.635					
842	7/11/2018 10:00	43.099	1.62					
843	7/11/2018 11:00	43.099	1.602					
844	7/11/2018 12:00	42.915	1.602					
845	7/11/2018 13:00	43.099	1.622					
846	7/11/2018 14:00	43.099	1.578					
847	7/11/2018 15:00	43.282	1.607					
848	7/11/2018 16:00	43.466	1.567					
849	7/11/2018 17:00	43.648	1.588					
850	7/11/2018 18:00	44.013	1.546					
851	7/11/2018 19:00	44.379	1.527					
852	7/11/2018 20:00	44.56	1.539					
853	7/11/2018 21:00	44.56	1.493					
854	7/11/2018 22:00	44.56	1.508					
855	7/11/2018 23:00	44.742	1.56					
856	7/12/2018 0:00	44.742	1.534					
857	7/12/2018 1:00	44.742	1.566					
858	7/12/2018 2:00	44.742	1.547					
859	7/12/2018 3:00	44.742	1.562					
860	7/12/2018 4:00	44.56	1.542					
861	7/12/2018 5:00	44.195	1.531					
862	7/12/2018 6:00	44.013	1.561					
863	7/12/2018 7:00	43.831	1.514					
864	7/12/2018 8:00	43.466	1.498					
865	7/12/2018 9:00	43.282	1.497					
866	7/12/2018 10:00	43.282	1.44					
867	7/12/2018 11:00	43.282	1.412					
868	7/12/2018 12:00	43.282	1.411					
869	7/12/2018 13:00	43.466	1.391					
870	7/12/2018 14:00	43.831	1.369					
871	7/12/2018 15:00	44.379	1.364					
872	7/12/2018 16:00	44.742	1.328					
873	7/12/2018 17:00	45.286	1.293					
874	7/12/2018 18:00	45.648	1.279					
875	7/12/2018 19:00	46.188	1.24					
876	7/12/2018 20:00	46.728	1.266					
877	7/12/2018 21:00	47.266	1.257					
878	7/12/2018 22:00	47.624	1.262					
879	7/12/2018 23:00	47.802	1.27					
880	7/13/2018 0:00	47.802	1.314					
881	7/13/2018 1:00	47.802	1.308					
882	7/13/2018 2:00	47.982	1.32					
883	7/13/2018 3:00	47.982	1.393					
884	7/13/2018 4:00	47.624	1.38					
885	7/13/2018 5:00	47.088	1.421					
886	7/13/2018 6:00	46.728	1.397					
887	7/13/2018 7:00	46.188	1.455					
888	7/13/2018 8:00	45.648	1.39					
889	7/13/2018 9:00	45.104	1.376					
890	7/13/2018 10:00	44.922	1.357					
891	7/13/2018 11:00	44.742	1.332					
892	7/13/2018 12:00	44.922	1.274					
893	7/13/2018 13:00	45.286	1.302					
894	7/13/2018 14:00	45.466	1.253					
895	7/13/2018 15:00	45.648	1.226					
896	7/13/2018 16:00	45.828	1.205					
897	7/13/2018 17:00	46.008	1.206					
898	7/13/2018 18:00	46.188	1.188					
899	7/13/2018 19:00	46.369	1.171					
900	7/13/2018 20:00	46.728	1.183					
901	7/13/2018 21:00	47.088	1.177					
902	7/13/2018 22:00	47.446	1.194					
903	7/13/2018 23:00	47.802	1.215					
904	7/14/2018 0:00	47.982	1.256					
905	7/14/2018 1:00	47.982	1.225					
906	7/14/2018 2:00	47.802	1.283					
907	7/14/2018 3:00	47.266	1.273					
908	7/14/2018 4:00	46.728	1.234					
909	7/14/2018 5:00	46.188	1.234					
910	7/14/2018 6:00	45.648	1.225					
911	7/14/2018 7:00	45.286	1.245					
912	7/14/2018 8:00	44.922	1.198					
913	7/14/2018 9:00	44.742	1.203					
914	7/14/2018 10:00	44.56	1.196					
915	7/14/2018 11:00	44.56	1.205					
916	7/14/2018 12:00	44.742	1.164					
917	7/14/2018 13:00	44.922	1.149					
918	7/14/2018 14:00	45.104	1.145					
919	7/14/2018 15:00	45.466	1.13					
920	7/14/2018 16:00	45.828	1.102					
921	7/14/2018 17:00	46.008	1.092					
922	7/14/2018 18:00	46.548	1.051					
923	7/14/2018 19:00	46.908	1.056					
924	7/14/2018 20:00	47.088	1.044					
925	7/14/2018 21:00	47.266	1.026					
926	7/14/2018 22:00	47.624	1.047					
927	7/14/2018 23:00	48.16	1.07					
928	7/15/2018 0:00	48.339	1.102					
929	7/15/2018 1:00	48.16	1.107					
930	7/15/2018 2:00	48.16	1.13					
931	7/15/2018 3:00	47.802	1.137					
932	7/15/2018 4:00	47.266	1.159					
933	7/15/2018 5:00	46.908	1.159					
934	7/15/2018 6:00	46.369	1.173					
935	7/15/2018 7:00	45.648	1.165					
936	7/15/2018 8:00	45.286	1.162					
937	7/15/2018 9:00	45.104	1.14					
938	7/15/2018 10:00	45.104	1.132					
939	7/15/2018 11:00	45.286	1.122					
940	7/15/2018 12:00	45.648	1.069					
941	7/15/2018 13:00	46.008	1.085					
942	7/15/2018 14:00	46.188	1.052					
943	7/15/2018 15:00	46.188	1.048					
944	7/15/2018 16:00	46.188	1.037					
945	7/15/2018 17:00	47.266	1.074					
946	7/15/2018 18:00	47.624	1.033					
947	7/15/2018 19:00	47.624	1.038					
948	7/15/2018 20:00	47.266	1.009					
949	7/15/2018 21:00	47.624	1.023					
950	7/15/2018 22:00	47.802	0.989					
951	7/15/2018 23:00	47.802	1.046					
952	7/16/2018 0:00	47.982	1.07					
953	7/16/2018 1:00	47.982	1.101					
954	7/16/2018 2:00	47.982	1.096					
955	7/16/2018 3:00	47.802	1.128					
956	7/16/2018 4:00	47.624	1.15					
957	7/16/2018 5:00	47.266	1.168					
958	7/16/2018 6:00	46.728	1.186					
959	7/16/2018 7:00	46.369	1.209					
960	7/16/2018 8:00	46.008	1.174					
961	7/16/2018 9:00	45.648	1.159					
962	7/16/2018 10:00	45.466	1.135					
963	7/16/2018 11:00	45.648	1.105					
964	7/16/2018 12:00	45.828	1.087					
965	7/16/2018 13:00	45.828	1.09					
966	7/16/2018 14:00	45.828	1.034					
967	7/16/2018 15:00	46.369	1.044					
968	7/16/2018 16:00	46.728	1.046					
969	7/16/2018 17:00	46.908	1.019					
970	7/16/2018 18:00	47.088	1.028					
971	7/16/2018 19:00	47.088	1.009					
972	7/16/2018 20:00	47.088	1.004					
973	7/16/2018 21:00	47.088	1.008					
974	7/16/2018 22:00	47.266	1.026					
975	7/16/2018 23:00	47.266	1.051					
976	7/17/2018 0:00	47.624	1.062					
977	7/17/2018 1:00	47.624	1.1					
978	7/17/2018 2:00	47.624	1.105					
979	7/17/2018 3:00	47.446	1.138					
980	7/17/2018 4:00	47.266	1.174					
981	7/17/2018 5:00	46.728	1.133					
982	7/17/2018 6:00	46.188	1.142					
983	7/17/2018 7:00	45.828	1.161					
984	7/17/2018 8:00	45.286	1.139					
985	7/17/2018 9:00	45.286	1.128					
986	7/17/2018 10:00	45.466	1.112					
987	7/17/2018 11:00	45.648	1.131					
988	7/17/2018 12:00	46.188	1.089					
989	7/17/2018 13:00	46.728	1.091					
990	7/17/2018 14:00	47.088	1.065					
991	7/17/2018 15:00	47.982	1.06					
992	7/17/2018 16:00	48.695	1.073					
993	7/17/2018 17:00	49.228	1.089					
994	7/17/2018 18:00	49.404	1.071					
995	7/17/2018 19:00	49.582	1.058					
996	7/17/2018 20:00	49.404	1.052					
997	7/17/2018 21:00	49.582	1.079					
998	7/17/2018 22:00	49.582	1.091					
999	7/17/2018 23:00	49.404	1.076					
1000	7/18/2018 0:00	49.404	1.103					
1001	7/18/2018 1:00	49.582	1.148					
1002	7/18/2018 2:00	49.404	1.164					
1003	7/18/2018 3:00	48.871	1.204					
1004	7/18/2018 4:00	48.339	1.218					
1005	7/18/2018 5:00	47.802	1.208					
1006	7/18/2018 6:00	46.908	1.251					
1007	7/18/2018 7:00	46.008	1.225					
1008	7/18/2018 8:00	45.286	1.232					
1009	7/18/2018 9:00	44.742	1.21					
1010	7/18/2018 10:00	44.56	1.171					
1011	7/18/2018 11:00	44.742	1.153					
1012	7/18/2018 12:00	45.286	1.126					
1013	7/18/2018 13:00	45.648	1.144					
1014	7/18/2018 14:00	46.369	1.107					
1015	7/18/2018 15:00	47.088	1.056					
1016	7/18/2018 16:00	47.982	1.052					
1017	7/18/2018 17:00	48.695	1.013					
1018	7/18/2018 18:00	49.228	0.988					
1019	7/18/2018 19:00	49.759	0.95					
1020	7/18/2018 20:00	50.29	0.985					
1021	7/18/2018 21:00	50.643	0.98					
1022	7/18/2018 22:00	50.995	1.002					
1023	7/18/2018 23:00	51.346	1.021					
1024	7/19/2018 0:00	51.699	1.049					
1025	7/19/2018 1:00	51.874	1.113					
1026	7/19/2018 2:00	51.699	1.175					
1027	7/19/2018 3:00	51.346	1.203					
1028	7/19/2018 4:00	50.466	1.232					
1029	7/19/2018 5:00	49.582	1.247					
1030	7/19/2018 6:00	48.339	1.271					
1031	7/19/2018 7:00	47.088	1.322					
1032	7/19/2018 8:00	46.188	1.311					
1033	7/19/2018 9:00	45.648	1.286					
1034	7/19/2018 10:00	45.286	1.246					
1035	7/19/2018 11:00	45.466	1.245					
1036	7/19/2018 12:00	45.828	1.195					
1037	7/19/2018 13:00	46.188	1.183					
1038	7/19/2018 14:00	46.908	1.144					
1039	7/19/2018 15:00	47.624	1.105					
1040	7/19/2018 16:00	48.517	1.075					
1041	7/19/2018 17:00	49.228	1.057					
1042	7/19/2018 18:00	49.937	1.029					
1043	7/19/2018 19:00	50.466	1.017					
1044	7/19/2018 20:00	50.819	1.039					
1045	7/19/2018 21:00	51.172	1.049					
1046	7/19/2018 22:00	51.523	1.045					
1047	7/19/2018 23:00	52.05	1.108					
1048	7/20/2018 0:00	52.401	1.139					
1049	7/20/2018 1:00	52.75	1.168					
1050	7/20/2018 2:00	52.75	1.237					
1051	7/20/2018 3:00	52.401	1.288					
1052	7/20/2018 4:00	51.699	1.326					
1053	7/20/2018 5:00	50.643	1.35					
1054	7/20/2018 6:00	49.404	1.365					
1055	7/20/2018 7:00	48.339	1.369					
1056	7/20/2018 8:00	47.266	1.375					
1057	7/20/2018 9:00	46.188	1.355					
1058	7/20/2018 10:00	45.466	1.328					
1059	7/20/2018 11:00	44.922	1.249					
1060	7/20/2018 12:00	44.742	1.269					
1061	7/20/2018 13:00	44.742	1.248					
1062	7/20/2018 14:00	44.922	1.212					
1063	7/20/2018 15:00	45.466	1.177					
1064	7/20/2018 16:00	46.369	1.156					
1065	7/20/2018 17:00	47.088	1.133					
1066	7/20/2018 18:00	47.982	1.117					
1067	7/20/2018 19:00	48.517	1.104					
1068	7/20/2018 20:00	48.871	1.095					
1069	7/20/2018 21:00	49.228	1.105					
1070	7/20/2018 22:00	49.759	1.166					
1071	7/20/2018 23:00	50.643	1.218					
1072	7/21/2018 0:00	51.523	1.252					
1073	7/21/2018 1:00	52.225	1.31					
1074	7/21/2018 2:00	52.225	1.294					
1075	7/21/2018 3:00	51.874	1.397					
1076	7/21/2018 4:00	51.172	1.421					
1077	7/21/2018 5:00	49.937	1.469					
1078	7/21/2018 6:00	48.695	1.48					
1079	7/21/2018 7:00	47.624	1.463					
1080	7/21/2018 8:00	46.728	1.431					
1081	7/21/2018 9:00	46.188	1.426					
1082	7/21/2018 10:00	45.828	1.403					
1083	7/21/2018 11:00	45.828	1.386					
1084	7/21/2018 12:00	46.188	1.322					
1085	7/21/2018 13:00	46.728	1.347					
1086	7/21/2018 14:00	47.446	1.325					
1087	7/21/2018 15:00	48.16	1.29					
1088	7/21/2018 16:00	49.05	1.276					
1089	7/21/2018 17:00	49.937	1.262					
1090	7/21/2018 18:00	50.643	1.193					
1091	7/21/2018 19:00	51.172	1.218					
1092	7/21/2018 20:00	51.699	1.215					
1093	7/21/2018 21:00	52.225	1.226					
1094	7/21/2018 22:00	52.75	1.253					
1095	7/21/2018 23:00	53.274	1.268					
1096	7/22/2018 0:00	53.623	1.321					
1097	7/22/2018 1:00	53.973	1.406					
1098	7/22/2018 2:00	53.798	1.472					
1099	7/22/2018 3:00	53.274	1.503					
1100	7/22/2018 4:00	52.05	1.56					
1101	7/22/2018 5:00	50.643	1.564					
1102	7/22/2018 6:00	49.404	1.58					
1103	7/22/2018 7:00	48.339	1.622					
1104	7/22/2018 8:00	47.446	1.559					
1105	7/22/2018 9:00	46.548	1.557					
1106	7/22/2018 10:00	46.008	1.517					
1107	7/22/2018 11:00	45.648	1.491					
1108	7/22/2018 12:00	45.648	1.463					
1109	7/22/2018 13:00	45.648	1.429					
1110	7/22/2018 14:00	46.008	1.349					
1111	7/22/2018 15:00	46.548	1.386					
1112	7/22/2018 16:00	47.446	1.322					
1113	7/22/2018 17:00	48.339	1.289					
1114	7/22/2018 18:00	48.871	1.249					
1115	7/22/2018 19:00	49.228	1.312					
1116	7/22/2018 20:00	49.404	1.302					
1117	7/22/2018 21:00	49.759	1.316					
1118	7/22/2018 22:00	49.937	1.318					
1119	7/22/2018 23:00	50.643	1.407					
1120	7/23/2018 0:00	51.874	1.387					
1121	7/23/2018 1:00	52.576	1.467					
1122	7/23/2018 2:00	52.576	1.542					
1123	7/23/2018 3:00	52.05	1.585					
1124	7/23/2018 4:00	50.819	1.639					
1125	7/23/2018 5:00	49.582	1.685					
1126	7/23/2018 6:00	48.339	1.672					
1127	7/23/2018 7:00	47.266	1.727					
1128	7/23/2018 8:00	46.369	1.643					
1129	7/23/2018 9:00	45.648	1.622					
1130	7/23/2018 10:00	45.286	1.585					
1131	7/23/2018 11:00	45.104	1.569					
1132	7/23/2018 12:00	45.104	1.522					
1133	7/23/2018 13:00	45.286	1.47					
1134	7/23/2018 14:00	45.466	1.463					
1135	7/23/2018 15:00	46.008	1.405					
1136	7/23/2018 16:00	46.728	1.386					
1137	7/23/2018 17:00	47.266	1.35					
1138	7/23/2018 18:00	47.624	1.38					
1139	7/23/2018 19:00	48.16	1.372					
1140	7/23/2018 20:00	48.695	1.336					
1141	7/23/2018 21:00	49.228	1.406					
1142	7/23/2018 22:00	50.113	1.409					
1143	7/23/2018 23:00	50.466	1.43					
1144	7/24/2018 0:00	50.466	1.499					
1145	7/24/2018 1:00	50.113	1.54					
1146	7/24/2018 2:00	49.582	1.558					
1147	7/24/2018 3:00	48.695	1.567					
1148	7/24/2018 4:00	47.982	1.551					
1149	7/24/2018 5:00	47.088	1.569					
1150	7/24/2018 6:00	46.369	1.556					
1151	7/24/2018 7:00	45.828	1.56					
1152	7/24/2018 8:00	45.286	1.512					
1153	7/24/2018 9:00	45.104	1.518					
1154	7/24/2018 10:00	44.922	1.455					
1155	7/24/2018 11:00	45.104	1.443					
1156	7/24/2018 12:00	45.286	1.414					
1157	7/24/2018 13:00	45.286	1.401					
1158	7/24/2018 14:00	45.286	1.394					
1159	7/24/2018 15:00	45.648	1.419					
1160	7/24/2018 16:00	46.008	1.368					
1161	7/24/2018 17:00	46.188	1.36					
1162	7/24/2018 18:00	46.548	1.341					
1163	7/24/2018 19:00	46.908	1.316					
1164	7/24/2018 20:00	46.908	1.336					
1165	7/24/2018 21:00	47.088	1.349					
1166	7/24/2018 22:00	47.266	1.357					
1167	7/24/2018 23:00	47.446	1.415					
1168	7/25/2018 0:00	47.624	1.416					
1169	7/25/2018 1:00	47.624	1.411					
1170	7/25/2018 2:00	47.446	1.422					
1171	7/25/2018 3:00	47.088	1.418					
1172	7/25/2018 4:00	46.548	1.44					
1173	7/25/2018 5:00	46.008	1.436					
1174	7/25/2018 6:00	45.648	1.433					
1175	7/25/2018 7:00	45.286	1.425					
1176	7/25/2018 8:00	44.922	1.405					
1177	7/25/2018 9:00	44.56	1.423					
1178	7/25/2018 10:00	44.379	1.368					
1179	7/25/2018 11:00	44.195	1.358					
1180	7/25/2018 12:00	44.379	1.364					
1181	7/25/2018 13:00	44.742	1.324					
1182	7/25/2018 14:00	45.286	1.325					
1183	7/25/2018 15:00	45.648	1.305					
1184	7/25/2018 16:00	45.648	1.323					
1185	7/25/2018 17:00	45.648	1.325					
1186	7/25/2018 18:00	45.828	1.442					
