Plot Title: 2017EagleRiverBaro,,,,,,,,,
#,Date,"Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 9939974, SEN S/N: 9939974)","Temp, °C (LGR S/N: 9939974, SEN S/N: 9939974)",Coupler Detached (LGR S/N: 9939974),Coupler Attached (LGR S/N: 9939974),Host Connected (LGR S/N: 9939974),Stopped (LGR S/N: 9939974),End Of File (LGR S/N: 9939974)
3658,11/5/2017,12:00:00 AM,100.942,21.378,,,,,
3659,11/5/2017,1:00:00 AM,100.93,21.473,,,,,
3660,11/5/2017,2:00:00 AM,100.861,21.569,,,,,
3661,11/5/2017,3:00:00 AM,100.805,21.569,,,,,
3662,11/5/2017,4:00:00 AM,100.751,21.664,,,,,
3663,11/5/2017,5:00:00 AM,100.641,21.76,,,,,
3664,11/5/2017,6:00:00 AM,100.575,21.282,,,,,
3665,11/5/2017,7:00:00 AM,100.562,20.71,,,,,
3666,11/5/2017,8:00:00 AM,100.546,20.615,,,,,
3667,11/5/2017,9:00:00 AM,100.53,20.519,,,,,
3668,11/5/2017,10:00:00 AM,100.53,20.519,,,,,
3669,11/5/2017,11:00:00 AM,100.544,20.519,,,,,
3670,11/5/2017,12:00:00 PM,100.584,20.424,,,,,
3671,11/5/2017,1:00:00 PM,100.556,20.424,,,,,
3672,11/5/2017,2:00:00 PM,100.57,20.424,,,,,
3673,11/5/2017,3:00:00 PM,100.53,20.519,,,,,
3674,11/5/2017,4:00:00 PM,100.528,20.424,,,,,
3675,11/5/2017,5:00:00 PM,100.584,20.424,,,,,
3676,11/5/2017,6:00:00 PM,100.57,20.424,,,,,
3677,11/5/2017,7:00:00 PM,100.574,20.615,,,,,
3678,11/5/2017,8:00:00 PM,100.594,20.901,,,,,
3679,11/5/2017,9:00:00 PM,100.596,20.996,,,,,
3680,11/5/2017,10:00:00 PM,100.598,21.091,,,,,
3681,11/5/2017,11:00:00 PM,100.659,21.282,,,,,
3682,11/6/2017,12:00:00 AM,100.689,21.378,,,,,
3683,11/6/2017,1:00:00 AM,100.691,21.473,,,,,
3684,11/6/2017,2:00:00 AM,100.721,21.569,,,,,
3685,11/6/2017,3:00:00 AM,100.763,21.569,,,,,
3686,11/6/2017,4:00:00 AM,100.807,21.664,,,,,
3687,11/6/2017,5:00:00 AM,100.753,21.76,,,,,
3688,11/6/2017,6:00:00 AM,100.781,21.76,,,,,
3689,11/6/2017,7:00:00 AM,100.803,21.473,,,,,
3690,11/6/2017,8:00:00 AM,100.815,20.71,,,,,
3691,11/6/2017,9:00:00 AM,100.801,20.71,,,,,
3692,11/6/2017,10:00:00 AM,100.839,20.519,,,,,
3693,11/6/2017,11:00:00 AM,100.869,20.615,,,,,
3694,11/6/2017,12:00:00 PM,100.885,20.71,,,,,
3695,11/6/2017,1:00:00 PM,100.885,20.71,,,,,
3696,11/6/2017,2:00:00 PM,100.901,20.805,,,,,
3697,11/6/2017,3:00:00 PM,100.873,20.805,,,,,
3698,11/6/2017,4:00:00 PM,100.899,20.71,,,,,
3699,11/6/2017,5:00:00 PM,100.909,20.519,,,,,
3700,11/6/2017,6:00:00 PM,100.911,20.615,,,,,
3701,11/6/2017,7:00:00 PM,100.911,20.615,,,,,
3702,11/6/2017,8:00:00 PM,100.891,20.996,,,,,
3703,11/6/2017,9:00:00 PM,100.895,21.187,,,,,
3704,11/6/2017,10:00:00 PM,100.885,21.378,,,,,
3705,11/6/2017,11:00:00 PM,100.902,21.473,,,,,
3706,11/7/2017,12:00:00 AM,100.876,21.569,,,,,
3707,11/7/2017,1:00:00 AM,100.892,21.664,,,,,
3708,11/7/2017,2:00:00 AM,100.864,21.664,,,,,
3709,11/7/2017,3:00:00 AM,100.908,21.76,,,,,
3710,11/7/2017,4:00:00 AM,100.91,21.855,,,,,
3711,11/7/2017,5:00:00 AM,100.91,21.855,,,,,
3712,11/7/2017,6:00:00 AM,100.856,21.951,,,,,
3713,11/7/2017,7:00:00 AM,100.765,21.664,,,,,
3714,11/7/2017,8:00:00 AM,100.757,20.615,,,,,
3715,11/7/2017,9:00:00 AM,100.805,20.234,,,,,
3716,11/7/2017,10:00:00 AM,100.795,20.424,,,,,
3717,11/7/2017,11:00:00 AM,100.839,20.519,,,,,
3718,11/7/2017,12:00:00 PM,100.837,20.424,,,,,
3719,11/7/2017,1:00:00 PM,100.853,20.519,,,,,
3720,11/7/2017,2:00:00 PM,100.825,20.519,,,,,
3721,11/7/2017,3:00:00 PM,100.809,20.424,,,,,
3722,11/7/2017,4:00:00 PM,100.781,20.424,,,,,
3723,11/7/2017,5:00:00 PM,100.749,20.234,,,,,
3724,11/7/2017,6:00:00 PM,100.68,20.329,,,,,
3725,11/7/2017,7:00:00 PM,100.694,20.329,,,,,
3726,11/7/2017,8:00:00 PM,100.727,20.519,,,,,
3727,11/7/2017,9:00:00 PM,100.743,20.615,,,,,
3728,11/7/2017,10:00:00 PM,100.733,20.805,,,,,
3729,11/7/2017,11:00:00 PM,100.721,20.901,,,,,
3730,11/8/2017,12:00:00 AM,100.737,20.996,,,,,
3731,11/8/2017,1:00:00 AM,100.781,21.091,,,,,
3732,11/8/2017,2:00:00 AM,100.755,21.187,,,,,
3733,11/8/2017,3:00:00 AM,100.741,21.187,,,,,
3734,11/8/2017,4:00:00 AM,100.743,21.282,,,,,
3735,11/8/2017,5:00:00 AM,100.729,21.282,,,,,
3736,11/8/2017,6:00:00 AM,100.703,21.378,,,,,
3737,11/8/2017,7:00:00 AM,100.731,21.378,,,,,
3738,11/8/2017,8:00:00 AM,100.763,20.901,,,,,
3739,11/8/2017,9:00:00 AM,100.775,20.805,,,,,
3740,11/8/2017,10:00:00 AM,100.829,20.71,,,,,
3741,11/8/2017,11:00:00 AM,100.883,20.615,,,,,
3742,11/8/2017,12:00:00 PM,100.909,20.519,,,,,
3743,11/8/2017,1:00:00 PM,100.935,20.424,,,,,
3744,11/8/2017,2:00:00 PM,100.893,20.424,,,,,
3745,11/8/2017,3:00:00 PM,100.865,20.424,,,,,
3746,11/8/2017,4:00:00 PM,100.851,20.424,,,,,
3747,11/8/2017,5:00:00 PM,100.865,20.424,,,,,
3748,11/8/2017,6:00:00 PM,100.823,20.424,,,,,
3749,11/8/2017,7:00:00 PM,100.809,20.424,,,,,
3750,11/8/2017,8:00:00 PM,100.811,20.519,,,,,
3751,11/8/2017,9:00:00 PM,100.759,20.71,,,,,
3752,11/8/2017,10:00:00 PM,100.719,20.805,,,,,
3753,11/8/2017,11:00:00 PM,100.707,20.901,,,,,
3754,11/9/2017,12:00:00 AM,100.624,20.996,,,,,
3755,11/9/2017,1:00:00 AM,100.584,21.091,,,,,
3756,11/9/2017,2:00:00 AM,100.558,21.187,,,,,
3757,11/9/2017,3:00:00 AM,100.446,21.187,,,,,
3758,11/9/2017,4:00:00 AM,100.392,21.282,,,,,
3759,11/9/2017,5:00:00 AM,100.294,21.282,,,,,
3760,11/9/2017,6:00:00 AM,100.212,21.378,,,,,
3761,11/9/2017,7:00:00 AM,100.127,21.378,,,,,
3762,11/9/2017,8:00:00 AM,100.005,20.901,,,,,
3763,11/9/2017,9:00:00 AM,99.961,20.805,,,,,
3764,11/9/2017,10:00:00 AM,99.903,20.71,,,,,
3765,11/9/2017,11:00:00 AM,99.874,20.71,,,,,
3766,11/9/2017,12:00:00 PM,99.862,20.805,,,,,
3767,11/9/2017,1:00:00 PM,99.764,20.805,,,,,
3768,11/9/2017,2:00:00 PM,99.722,20.805,,,,,
3769,11/9/2017,3:00:00 PM,99.692,20.71,,,,,
3770,11/9/2017,4:00:00 PM,99.65,20.71,,,,,
3771,11/9/2017,5:00:00 PM,99.72,20.71,,,,,
3772,11/9/2017,6:00:00 PM,99.72,20.71,,,,,
3773,11/9/2017,7:00:00 PM,99.774,20.615,,,,,
3774,11/9/2017,8:00:00 PM,99.808,20.901,,,,,
3775,11/9/2017,9:00:00 PM,99.838,20.996,,,,,
3776,11/9/2017,10:00:00 PM,99.883,21.091,,,,,
3777,11/9/2017,11:00:00 PM,99.955,21.187,,,,,
3778,11/10/2017,12:00:00 AM,99.971,21.282,,,,,
3779,11/10/2017,1:00:00 AM,99.973,21.378,,,,,
3780,11/10/2017,2:00:00 AM,99.973,21.378,,,,,
3781,11/10/2017,3:00:00 AM,99.975,21.473,,,,,
3782,11/10/2017,4:00:00 AM,100.003,21.473,,,,,
3783,11/10/2017,5:00:00 AM,100.019,21.569,,,,,
3784,11/10/2017,6:00:00 AM,100.061,21.569,,,,,
3785,11/10/2017,7:00:00 AM,100.075,21.569,,,,,
3786,11/10/2017,8:00:00 AM,100.113,20.71,,,,,
3787,11/10/2017,9:00:00 AM,100.111,20.615,,,,,
3788,11/10/2017,10:00:00 AM,100.165,20.519,,,,,
3789,11/10/2017,11:00:00 AM,100.209,20.615,,,,,
3790,11/10/2017,12:00:00 PM,100.265,20.615,,,,,
3791,11/10/2017,1:00:00 PM,100.281,20.71,,,,,
3792,11/10/2017,2:00:00 PM,100.296,20.71,,,,,
3793,11/10/2017,3:00:00 PM,100.284,20.805,,,,,
3794,11/10/2017,4:00:00 PM,100.326,20.805,,,,,
3795,11/10/2017,5:00:00 PM,100.364,20.615,,,,,
3796,11/10/2017,6:00:00 PM,100.418,20.519,,,,,
3797,11/10/2017,7:00:00 PM,100.432,20.519,,,,,
3798,11/10/2017,8:00:00 PM,100.464,20.71,,,,,
3799,11/10/2017,9:00:00 PM,100.536,20.805,,,,,
3800,11/10/2017,10:00:00 PM,100.58,20.901,,,,,
3801,11/10/2017,11:00:00 PM,100.639,20.996,,,,,
3802,11/11/2017,12:00:00 AM,100.683,21.091,,,,,
3803,11/11/2017,1:00:00 AM,100.783,21.187,,,,,
3804,11/11/2017,2:00:00 AM,100.827,21.282,,,,,
3805,11/11/2017,3:00:00 AM,100.897,21.282,,,,,
3806,11/11/2017,4:00:00 AM,100.942,21.378,,,,,
3807,11/11/2017,5:00:00 AM,100.998,21.378,,,,,
3808,11/11/2017,6:00:00 AM,101.112,21.473,,,,,
3809,11/11/2017,7:00:00 AM,101.098,21.473,,,,,
3810,11/11/2017,8:00:00 AM,101.152,20.71,,,,,
3811,11/11/2017,9:00:00 AM,101.204,20.519,,,,,
3812,11/11/2017,10:00:00 AM,101.272,20.424,,,,,
3813,11/11/2017,11:00:00 AM,101.328,20.424,,,,,
3814,11/11/2017,12:00:00 PM,101.398,20.424,,,,,
3815,11/11/2017,1:00:00 PM,101.412,20.424,,,,,
3816,11/11/2017,2:00:00 PM,101.37,20.424,,,,,
3817,11/11/2017,3:00:00 PM,101.398,20.424,,,,,
3818,11/11/2017,4:00:00 PM,101.356,20.424,,,,,
3819,11/11/2017,5:00:00 PM,101.412,20.424,,,,,
3820,11/11/2017,6:00:00 PM,101.483,20.424,,,,,
3821,11/11/2017,7:00:00 PM,101.469,20.424,,,,,
3822,11/11/2017,8:00:00 PM,101.429,20.519,,,,,
3823,11/11/2017,9:00:00 PM,101.346,20.615,,,,,
3824,11/11/2017,10:00:00 PM,101.391,20.71,,,,,
3825,11/11/2017,11:00:00 PM,101.393,20.805,,,,,
3826,11/12/2017,12:00:00 AM,101.395,20.901,,,,,
3827,11/12/2017,1:00:00 AM,101.369,20.996,,,,,
3828,11/12/2017,2:00:00 AM,101.329,21.091,,,,,
3829,11/12/2017,3:00:00 AM,101.146,21.091,,,,,
3830,11/12/2017,4:00:00 AM,101.064,21.187,,,,,
3831,11/12/2017,5:00:00 AM,100.994,21.187,,,,,
3832,11/12/2017,6:00:00 AM,100.925,21.282,,,,,
3833,11/12/2017,7:00:00 AM,100.855,21.282,,,,,
3834,11/12/2017,8:00:00 AM,100.729,20.615,,,,,
3835,11/12/2017,9:00:00 AM,100.684,20.519,,,,,
3836,11/12/2017,10:00:00 AM,100.598,20.424,,,,,
3837,11/12/2017,11:00:00 AM,100.57,20.424,,,,,
3838,11/12/2017,12:00:00 PM,100.57,20.424,,,,,
3839,11/12/2017,1:00:00 PM,100.516,20.519,,,,,
3840,11/12/2017,2:00:00 PM,100.444,20.424,,,,,
3841,11/12/2017,3:00:00 PM,100.388,20.424,,,,,
3842,11/12/2017,4:00:00 PM,100.374,20.424,,,,,
3843,11/12/2017,5:00:00 PM,100.402,20.424,,,,,
3844,11/12/2017,6:00:00 PM,100.43,20.424,,,,,
3845,11/12/2017,7:00:00 PM,100.416,20.424,,,,,
3846,11/12/2017,8:00:00 PM,100.488,20.519,,,,,
3847,11/12/2017,9:00:00 PM,100.462,20.615,,,,,
3848,11/12/2017,10:00:00 PM,100.464,20.71,,,,,
3849,11/12/2017,11:00:00 PM,100.492,20.71,,,,,
3850,11/13/2017,12:00:00 AM,100.508,20.805,,,,,
3851,11/13/2017,1:00:00 AM,100.496,20.901,,,,,
3852,11/13/2017,2:00:00 AM,100.51,20.901,,,,,
3853,11/13/2017,3:00:00 AM,100.526,20.996,,,,,
3854,11/13/2017,4:00:00 AM,100.47,20.996,,,,,
3855,11/13/2017,5:00:00 AM,100.498,20.996,,,,,
3856,11/13/2017,6:00:00 AM,100.514,21.091,,,,,
3857,11/13/2017,7:00:00 AM,100.5,21.091,,,,,
3858,11/13/2017,8:00:00 AM,100.478,20.71,,,,,
3859,11/13/2017,9:00:00 AM,100.464,20.71,,,,,
3860,11/13/2017,10:00:00 AM,100.464,20.71,,,,,
3861,11/13/2017,11:00:00 AM,100.464,20.71,,,,,
3862,11/13/2017,12:00:00 PM,100.474,21.187,,,,,
3863,11/13/2017,1:00:00 PM,100.52,21.378,,,,,
3864,11/13/2017,2:00:00 PM,100.48,21.473,,,,,
3865,11/13/2017,3:00:00 PM,100.468,21.569,,,,,
3866,11/13/2017,4:00:00 PM,100.454,21.569,,,,,
3867,11/13/2017,5:00:00 PM,100.44,21.569,,,,,
3868,11/13/2017,6:00:00 PM,100.482,21.569,,,,,
3869,11/13/2017,7:00:00 PM,100.496,21.569,,,,,
3870,11/13/2017,8:00:00 PM,100.482,21.569,,,,,
3871,11/13/2017,9:00:00 PM,100.513,21.664,,,,,
3872,11/13/2017,10:00:00 PM,100.555,21.664,,,,,
3873,11/13/2017,11:00:00 PM,100.583,21.664,,,,,
3874,11/14/2017,12:00:00 AM,100.583,21.664,,,,,
3875,11/14/2017,1:00:00 AM,100.597,21.664,,,,,
3876,11/14/2017,2:00:00 AM,100.597,21.664,,,,,
3877,11/14/2017,3:00:00 AM,100.625,21.664,,,,,
3878,11/14/2017,4:00:00 AM,100.641,21.76,,,,,
3879,11/14/2017,5:00:00 AM,100.655,21.76,,,,,
3880,11/14/2017,6:00:00 AM,100.683,21.76,,,,,
3881,11/14/2017,7:00:00 AM,100.683,21.76,,,,,
3882,11/14/2017,8:00:00 AM,100.731,21.378,,,,,
3883,11/14/2017,9:00:00 AM,100.775,21.473,,,,,
3884,11/14/2017,10:00:00 AM,100.817,21.473,,,,,
3885,11/14/2017,11:00:00 AM,100.876,21.569,,,,,
3886,11/14/2017,12:00:00 PM,100.904,21.569,,,,,
3887,11/14/2017,1:00:00 PM,100.861,21.569,,,,,
3888,11/14/2017,2:00:00 PM,100.876,21.569,,,,,
3889,11/14/2017,3:00:00 PM,100.892,21.664,,,,,
3890,11/14/2017,4:00:00 PM,100.852,21.76,,,,,
3891,11/14/2017,5:00:00 PM,100.861,21.569,,,,,
3892,11/14/2017,6:00:00 PM,100.859,21.473,,,,,
3893,11/14/2017,7:00:00 PM,100.845,21.473,,,,,
3894,11/14/2017,8:00:00 PM,100.789,21.473,,,,,
3895,11/14/2017,9:00:00 PM,100.803,21.473,,,,,
3896,11/14/2017,10:00:00 PM,100.775,21.473,,,,,
3897,11/14/2017,11:00:00 PM,100.747,21.473,,,,,
3898,11/15/2017,12:00:00 AM,100.803,21.473,,,,,
3899,11/15/2017,1:00:00 AM,100.803,21.473,,,,,
3900,11/15/2017,2:00:00 AM,100.803,21.473,,,,,
3901,11/15/2017,3:00:00 AM,100.733,21.473,,,,,
3902,11/15/2017,4:00:00 AM,100.691,21.473,,,,,
3903,11/15/2017,5:00:00 AM,100.663,21.473,,,,,
3904,11/15/2017,6:00:00 AM,100.635,21.473,,,,,
3905,11/15/2017,7:00:00 AM,100.593,21.473,,,,,
3906,11/15/2017,8:00:00 AM,100.522,21.473,,,,,
3907,11/15/2017,9:00:00 AM,100.45,21.378,,,,,
3908,11/15/2017,10:00:00 AM,100.422,21.378,,,,,
3909,11/15/2017,11:00:00 AM,100.394,21.378,,,,,
3910,11/15/2017,12:00:00 PM,100.312,21.473,,,,,
3911,11/15/2017,1:00:00 PM,100.242,21.473,,,,,
3912,11/15/2017,2:00:00 PM,100.172,21.473,,,,,
3913,11/15/2017,3:00:00 PM,100.103,21.569,,,,,
3914,11/15/2017,4:00:00 PM,100.033,21.569,,,,,
3915,11/15/2017,5:00:00 PM,99.965,21.664,,,,,
3916,11/15/2017,6:00:00 PM,99.867,21.664,,,,,
3917,11/15/2017,7:00:00 PM,99.867,21.664,,,,,
3918,11/15/2017,8:00:00 PM,99.795,21.569,,,,,
3919,11/15/2017,9:00:00 PM,99.724,21.569,,,,,
3920,11/15/2017,10:00:00 PM,99.71,21.569,,,,,
3921,11/15/2017,11:00:00 PM,99.668,21.569,,,,,
3922,11/16/2017,12:00:00 AM,99.612,21.569,,,,,
3923,11/16/2017,1:00:00 AM,99.57,21.569,,,,,
3924,11/16/2017,2:00:00 AM,99.542,21.569,,,,,
3925,11/16/2017,3:00:00 AM,99.514,21.569,,,,,
3926,11/16/2017,4:00:00 AM,99.5,21.569,,,,,
3927,11/16/2017,5:00:00 AM,99.486,21.569,,,,,
3928,11/16/2017,6:00:00 AM,99.5,21.569,,,,,
3929,11/16/2017,7:00:00 AM,99.444,21.569,,,,,
3930,11/16/2017,8:00:00 AM,99.402,21.569,,,,,
3931,11/16/2017,9:00:00 AM,99.402,21.569,,,,,
3932,11/16/2017,10:00:00 AM,99.358,21.473,,,,,
3933,11/16/2017,11:00:00 AM,99.287,21.473,,,,,
3934,11/16/2017,12:00:00 PM,99.329,21.473,,,,,
3935,11/16/2017,1:00:00 PM,99.259,21.473,,,,,
3936,11/16/2017,2:00:00 PM,99.147,21.473,,,,,
3937,11/16/2017,3:00:00 PM,99.175,21.473,,,,,
3938,11/16/2017,4:00:00 PM,99.119,21.473,,,,,
3939,11/16/2017,5:00:00 PM,99.035,21.473,,,,,
3940,11/16/2017,6:00:00 PM,99.035,21.473,,,,,
3941,11/16/2017,7:00:00 PM,98.979,21.473,,,,,
3942,11/16/2017,8:00:00 PM,98.923,21.473,,,,,
3943,11/16/2017,9:00:00 PM,98.911,21.569,,,,,
3944,11/16/2017,10:00:00 PM,98.925,21.569,,,,,
3945,11/16/2017,11:00:00 PM,98.953,21.569,,,,,
3946,11/17/2017,12:00:00 AM,98.939,21.569,,,,,
3947,11/17/2017,1:00:00 AM,98.955,21.664,,,,,
3948,11/17/2017,2:00:00 AM,98.983,21.664,,,,,
3949,11/17/2017,3:00:00 AM,99.011,21.664,,,,,
3950,11/17/2017,4:00:00 AM,99.053,21.664,,,,,
3951,11/17/2017,5:00:00 AM,99.053,21.664,,,,,
3952,11/17/2017,6:00:00 AM,99.111,21.76,,,,,
3953,11/17/2017,7:00:00 AM,99.153,21.76,,,,,
3954,11/17/2017,8:00:00 AM,99.179,21.664,,,,,
3955,11/17/2017,9:00:00 AM,99.179,21.664,,,,,
3956,11/17/2017,10:00:00 AM,99.191,21.569,,,,,
3957,11/17/2017,11:00:00 AM,99.233,21.569,,,,,
3958,11/17/2017,12:00:00 PM,99.273,21.473,,,,,
3959,11/17/2017,1:00:00 PM,99.372,21.473,,,,,
3960,11/17/2017,2:00:00 PM,99.43,21.569,,,,,
3961,11/17/2017,3:00:00 PM,99.43,21.569,,,,,
3962,11/17/2017,4:00:00 PM,99.486,21.569,,,,,
3963,11/17/2017,5:00:00 PM,99.556,21.569,,,,,
3964,11/17/2017,6:00:00 PM,99.656,21.664,,,,,
3965,11/17/2017,7:00:00 PM,99.684,21.664,,,,,
3966,11/17/2017,8:00:00 PM,99.741,21.664,,,,,
3967,11/17/2017,9:00:00 PM,99.797,21.664,,,,,
3968,11/17/2017,10:00:00 PM,99.797,21.664,,,,,
3969,11/17/2017,11:00:00 PM,99.839,21.664,,,,,
3970,11/18/2017,12:00:00 AM,99.909,21.664,,,,,
3971,11/18/2017,1:00:00 AM,99.965,21.664,,,,,
3972,11/18/2017,2:00:00 AM,100.035,21.664,,,,,
3973,11/18/2017,3:00:00 AM,100.091,21.664,,,,,
3974,11/18/2017,4:00:00 AM,100.091,21.664,,,,,
3975,11/18/2017,5:00:00 AM,100.091,21.664,,,,,
3976,11/18/2017,6:00:00 AM,100.117,21.569,,,,,
3977,11/18/2017,7:00:00 AM,100.146,21.569,,,,,
3978,11/18/2017,8:00:00 AM,100.117,21.569,,,,,
3979,11/18/2017,9:00:00 AM,100.157,21.473,,,,,
3980,11/18/2017,10:00:00 AM,100.228,21.473,,,,,
3981,11/18/2017,11:00:00 AM,100.184,21.378,,,,,
3982,11/18/2017,12:00:00 PM,100.212,21.378,,,,,
3983,11/18/2017,1:00:00 PM,100.198,21.378,,,,,
3984,11/18/2017,2:00:00 PM,100.155,21.378,,,,,
3985,11/18/2017,3:00:00 PM,100.113,21.378,,,,,
3986,11/18/2017,4:00:00 PM,100.071,21.378,,,,,
3987,11/18/2017,5:00:00 PM,100.001,21.378,,,,,
3988,11/18/2017,6:00:00 PM,99.917,21.378,,,,,
3989,11/18/2017,7:00:00 PM,99.903,21.378,,,,,
3990,11/18/2017,8:00:00 PM,99.819,21.378,,,,,
3991,11/18/2017,9:00:00 PM,99.692,21.378,,,,,
3992,11/18/2017,10:00:00 PM,99.522,21.282,,,,,
3993,11/18/2017,11:00:00 PM,99.438,21.282,,,,,
3994,11/19/2017,12:00:00 AM,99.311,21.282,,,,,
3995,11/19/2017,1:00:00 AM,99.101,21.282,,,,,
3996,11/19/2017,2:00:00 AM,98.991,21.378,,,,,
3997,11/19/2017,3:00:00 AM,98.892,21.378,,,,,
3998,11/19/2017,4:00:00 AM,98.752,21.378,,,,,
3999,11/19/2017,5:00:00 AM,98.626,21.378,,,,,
4000,11/19/2017,6:00:00 AM,98.43,21.378,,,,,
4001,11/19/2017,7:00:00 AM,98.205,21.378,,,,,
4002,11/19/2017,8:00:00 AM,98.121,21.378,,,,,
4003,11/19/2017,9:00:00 AM,98.051,21.378,,,,,
4004,11/19/2017,10:00:00 AM,98.107,21.378,,,,,
4005,11/19/2017,11:00:00 AM,98.107,21.378,,,,,
4006,11/19/2017,12:00:00 PM,98.079,21.378,,,,,
4007,11/19/2017,1:00:00 PM,98.079,21.378,,,,,
4008,11/19/2017,2:00:00 PM,98.107,21.378,,,,,
4009,11/19/2017,3:00:00 PM,98.135,21.378,,,,,
4010,11/19/2017,4:00:00 PM,98.163,21.378,,,,,
4011,11/19/2017,5:00:00 PM,98.177,21.378,,,,,
4012,11/19/2017,6:00:00 PM,98.247,21.378,,,,,
4013,11/19/2017,7:00:00 PM,98.289,21.378,,,,,
4014,11/19/2017,8:00:00 PM,98.317,21.378,,,,,
4015,11/19/2017,9:00:00 PM,98.415,21.378,,,,,
4016,11/19/2017,10:00:00 PM,98.458,21.378,,,,,
4017,11/19/2017,11:00:00 PM,98.514,21.378,,,,,
4018,11/20/2017,12:00:00 AM,98.57,21.378,,,,,
4019,11/20/2017,1:00:00 AM,98.682,21.378,,,,,
4020,11/20/2017,2:00:00 AM,98.752,21.378,,,,,
4021,11/20/2017,3:00:00 AM,98.836,21.378,,,,,
4022,11/20/2017,4:00:00 AM,98.892,21.378,,,,,
4023,11/20/2017,5:00:00 AM,98.977,21.378,,,,,
4024,11/20/2017,6:00:00 AM,99.049,21.473,,,,,
4025,11/20/2017,7:00:00 AM,99.147,21.473,,,,,
4026,11/20/2017,8:00:00 AM,99.217,21.473,,,,,
4027,11/20/2017,9:00:00 AM,99.271,21.378,,,,,
4028,11/20/2017,10:00:00 AM,99.341,21.378,,,,,
4029,11/20/2017,11:00:00 AM,99.424,21.282,,,,,
4030,11/20/2017,12:00:00 PM,99.508,21.282,,,,,
4031,11/20/2017,1:00:00 PM,99.482,21.378,,,,,
4032,11/20/2017,2:00:00 PM,99.51,21.378,,,,,
4033,11/20/2017,3:00:00 PM,99.594,21.378,,,,,
4034,11/20/2017,4:00:00 PM,99.61,21.473,,,,,
4035,11/20/2017,5:00:00 PM,99.652,21.473,,,,,
4036,11/20/2017,6:00:00 PM,99.708,21.473,,,,,
4037,11/20/2017,7:00:00 PM,99.781,21.569,,,,,
4038,11/20/2017,8:00:00 PM,99.837,21.569,,,,,
4039,11/20/2017,9:00:00 PM,99.865,21.569,,,,,
4040,11/20/2017,10:00:00 PM,99.893,21.569,,,,,
4041,11/20/2017,11:00:00 PM,99.893,21.569,,,,,
4042,11/21/2017,12:00:00 AM,99.921,21.569,,,,,
4043,11/21/2017,1:00:00 AM,99.977,21.569,,,,,
4044,11/21/2017,2:00:00 AM,99.977,21.569,,,,,
4045,11/21/2017,3:00:00 AM,99.949,21.569,,,,,
4046,11/21/2017,4:00:00 AM,100.033,21.569,,,,,
4047,11/21/2017,5:00:00 AM,100.047,21.569,,,,,
4048,11/21/2017,6:00:00 AM,100.047,21.569,,,,,
4049,11/21/2017,7:00:00 AM,100.033,21.569,,,,,
4050,11/21/2017,8:00:00 AM,100.033,21.569,,,,,
4051,11/21/2017,9:00:00 AM,100.031,21.473,,,,,
4052,11/21/2017,10:00:00 AM,100.003,21.473,,,,,
4053,11/21/2017,11:00:00 AM,100.071,21.378,,,,,
4054,11/21/2017,12:00:00 PM,100.071,21.378,,,,,
4055,11/21/2017,1:00:00 PM,100.085,21.378,,,,,
4056,11/21/2017,2:00:00 PM,100.085,21.378,,,,,
4057,11/21/2017,3:00:00 PM,100.043,21.378,,,,,
4058,11/21/2017,4:00:00 PM,100.071,21.378,,,,,
4059,11/21/2017,5:00:00 PM,100.017,21.473,,,,,
4060,11/21/2017,6:00:00 PM,100.003,21.473,,,,,
4061,11/21/2017,7:00:00 PM,100.031,21.473,,,,,
4062,11/21/2017,8:00:00 PM,100.045,21.473,,,,,
4063,11/21/2017,9:00:00 PM,100.005,21.569,,,,,
4064,11/21/2017,10:00:00 PM,100.033,21.569,,,,,
4065,11/21/2017,11:00:00 PM,100.061,21.569,,,,,
4066,11/22/2017,12:00:00 AM,100.019,21.569,,,,,
4067,11/22/2017,1:00:00 AM,100.077,21.664,,,,,
4068,11/22/2017,2:00:00 AM,100.077,21.664,,,,,
4069,11/22/2017,3:00:00 AM,100.077,21.664,,,,,
4070,11/22/2017,4:00:00 AM,100.007,21.664,,,,,
4071,11/22/2017,5:00:00 AM,100.021,21.664,,,,,
4072,11/22/2017,6:00:00 AM,99.993,21.664,,,,,
4073,11/22/2017,7:00:00 AM,99.937,21.664,,,,,
4074,11/22/2017,8:00:00 AM,99.881,21.664,,,,,
4075,11/22/2017,9:00:00 AM,99.795,21.569,,,,,
4076,11/22/2017,10:00:00 AM,99.779,21.473,,,,,
4077,11/22/2017,11:00:00 AM,99.666,21.473,,,,,
4078,11/22/2017,12:00:00 PM,99.61,21.473,,,,,
4079,11/22/2017,1:00:00 PM,99.554,21.473,,,,,
4080,11/22/2017,2:00:00 PM,99.414,21.473,,,,,
4081,11/22/2017,3:00:00 PM,99.287,21.473,,,,,
4082,11/22/2017,4:00:00 PM,99.287,21.473,,,,,
4083,11/22/2017,5:00:00 PM,99.063,21.473,,,,,
4084,11/22/2017,6:00:00 PM,98.939,21.569,,,,,
4085,11/22/2017,7:00:00 PM,98.84,21.569,,,,,
4086,11/22/2017,8:00:00 PM,98.644,21.569,,,,,
4087,11/22/2017,9:00:00 PM,98.56,21.569,,,,,
4088,11/22/2017,10:00:00 PM,98.474,21.473,,,,,
